	id	tweet	offensive_probability	predictions
350	62379	#LockThemAllUp #Strzok #McCabe caught destroying evidence before leaving the FBI!! #DrainTheSwamp #DrainTheDeepState #MAGA 🇺🇸❤ URL	0.1826608883931038	NOT
351	71294	#BREAKING. #Greece: Molotov cocktails fly after protest honouring killed antifa arti... URL via @USER URL	0.062313718821490977	NOT
352	55633	#OrrinHatch I can’t believe this sexist , clueless, old fart gets to weigh in on another woman’s charges against a Supreme Court nominee. And he is spouting the same old nasty shit he spewed 20+ years ago against Anita Hill. His time’s up! Good riddance Neanderthal!	0.2795359603005784	NOT
353	43864	#BrettKavanaugh   .... social issues being one for Justice Kennedy, but there were other areas where there was growing daylight between him and conservatives, for example in the area of the administrative state, incl. the EPA....	0.13141580433546937	NOT
354	40013	#CHICAGO is a #DEMOCRATIC_PARTY_STRONGHOLD with a #HIGHLY_DIVERSE_POPULATION, #GUN_CONTROL_LAWS and a large #RADICAL_LEFT_ESTABLISHMENT. This is #OBAMAs continental USA base and he lived there for many years.  Think about this while you are horrified at the news, URL	0.1503759764470504	NOT
355	30399	#NowPlaying Arise (You Are Good) - William Murphy on URL  or  URL #ChroniclesChristianRadio #ccradioco	0.08813145403153684	NOT
356	47886	30. By people disguised as good guys, wearing all black, no concern of bystanders being shot - FBI, Antifa, Vegas shooting	0.14852801688578238	NOT
357	87934	4. (Part 2) Didn't have to think too hard to come up with Gabriel. They're a lizard themed, glitter bombing, antifa mech pilot using their superhero powers to take down corrupt logging companies. They're a buff lesbian with hearts on their uniform. Literally what's not to love?	0.16759055747261786	NOT
358	46232	#SayNoToShiaSunniFight I am Muslim You are a Muslim Than why shia and sunni	0.30940320947174016	NOT
359	21869	Anybody else wake up so tired that they put cologne on their toothbrush in the morning?	0.14881125926399252	NOT
360	35976	#AIATravelTips Always monitor your luggage at the airport. Do not leave your luggage unattended and do not accept unopened packages.  ---- #Tips #Travel #Explore #AIA #Aircraft #Airport #Caribbean #Destination #Travelling #Connect #TravelTheWorld #Adventure #Adventures #Luggage URL	0.19156702015854515	NOT
361	59337	Always a good day when I get a new member on my site URL	0.08884836997953074	NOT
362	57732	#Repost theleadersmindset • • • 📍Hola Leaders!🔥 ✔️Type “READY” if you are ready to follow this steps. - “ Set goals, stay quiet about them, smash the shit out of them, clap for your damn… URL	0.1976221897689311	NOT
363	17563	6 ANTIFA ATTACKED COPS, ARRESTED AT RALLY IN DENVER, MEDIA BLACKOUT  URL	0.1953166684218564	NOT
364	55899	Always down to bond over the dani minogue target pants	0.2875830966999668	NOT
365	47396	21st Century Hit:  Don't Cha by  The Pussycat Dolls Feat. Busta Rhymes.  URL	0.2862720126800729	NOT
366	46717	#RealSmart Answer: This is step #1 on your #RealSmart journey! This course is only offered through UBC on behalf of the Real Estate Council of BC by correspondence. Once registered, you are all set to take our #realsmart course! URL	0.09360399513400758	NOT
367	78260	#VT200: @USER is back at @USER for the first time since the year 2000. He is on the pole for the $10,000 to win Vermont 200.  Updates at @USER URL	0.09838113987896432	NOT
368	22695	Another one bite the dust... URL	0.15130908175607627	NOT
369	27455	#Liberals / #Democrats THIS is what you stand for. If not, then #WalkAway URL	0.12440159533216152	NOT
370	83466	#Beeto Just Demonstrated How To Lose An Election In #Texas   URL #MAGA @USER #rkba @USER #DVC	0.13064911712535807	NOT
371	48657	And have a bitch thinking you niggas have money and you tf don’t.	0.581877676093507	OFF
372	89635	*Extremely* back on my bullshit. URL	0.37107422496508435	NOT
373	52335	#killshot Easily shows ya why he is a a Rap God All Hail @USER	0.25983834071038553	NOT
374	27360	#CNN Analyst to Dems Seeking Another FBI Investigation: ‘I Don’t Want Politicians Telling Investigators What to Do’ URL #sitroom #TheLead #outfront #AC360 #NPR #PBSnews #PBSnewshour #tcot #tlot #maga #sgp #nyc #boston #baltimore #cleveland #chicago #milwaukee	0.10869825396563859	NOT
375	53971	#Democrat Baldwin Fundraises at K Street Firm Working Pro-Bono for Gun Control Lobby  #2A #WalkAway via @USER URL	0.12325650993907414	NOT
376	89603	7 fucking years. #MyTwitterAnniversary URL	0.4619778917235045	NOT
377	86611	#Dems are disgusting. They only believe women who accuse conservatives of abuse crimes. When liberals are accused, they ignore the accusations. URL	0.2666692208762002	NOT
378	44222	#NP ID/PSA - Leaving Commercial | #HearFDR | URL	0.17859330438314455	NOT
379	41078	"#CREW is an eminence front. It's a put-on. #MSM falls for fake issue and props up #political #hacktivists as experts."" URL #tcot #Emoluments #conservatives #emolumentsclause #Law #lawyer #MediaWatch #FakeNewsAlert #FakeNews #MediaBias"""	0.09530648141700471	NOT
380	44625	#AuthorConfession Day 14: Which tree is your MC's favorite?   I tried to ask Lisette, and she responded with any tree that has flowers. I don't know what to do with her, she won't give me a straight answer. Usually, she's not this difficult, so I suspect she is teasing me. 😅💞 URL	0.08600081633258203	NOT
381	21197	#Nattyanplaying AOZORA TRAIN - SiSH(She is so high)	0.22485362218865385	NOT
382	12193	#ChristineBlaseyFord is only being harassed by members of the Antifa the radical arm of the Democratic Party funded by George Soros.  #VoteRedToSaveAmerica	0.15208324811698035	NOT
383	73484	#Antifa excellent idea URL	0.08002028391011277	NOT
384	96283	#IOU project has demonstrated a quality Whitepaper. If you are an ICO-investor, I'm strongly recommend that you explore it, at any rate you will please it. #ico #Crypto #tokensale URL URL	0.0908140048605544	NOT
385	78289	#BlockTwitterAds until Twitter stops shadow banning conservatives.	0.19675618000724523	NOT
386	29485	#KavanaughConfirmationHearings #TuesdayThoughts  the women who support #Kavenaugh should fill the hearing gallery. PACK it full so the disruptive liberals cant get in STAND in unison while Kavanaugh testifies *** SOLIDARITY !  cc: @USER @USER	0.14414765450299208	NOT
387	67024	@USER Not sure what you guys call 'authoritarian left' does that include Gun Control groups or are they just the left?	0.12669838493257216	NOT
388	97430	#백현 #BAEKHYUN EXO x MLB 2018 F/W  @USER  🔗URL 🔗URL 🔗URL 🔗URL URL	0.07226675800240503	NOT
389	63985	"50 Cent Calls Out Joe Budden's Bullshit"" On Instagram URL URL"	0.15853813738527875	NOT
390	65505	#POTUS #realdonaldtrump #GOP #LPnational #thedemocrats #QAnon #blacklivesmatter #Antifa #ISIS #DAVOS #California #FOXNEWS #CNN #WSJ #NYSE #WAKEUPAMERICA #MAGA #mypatriotsupply  You need this... 1/2   URL	0.15979373744468794	NOT
391	29697	#NaomiOsaka folks. #USOpen The future is here and she is so adorable just as she is talented	0.06744563212484021	NOT
392	26695	"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER City of Chicago, Democrat run with some of the strictest gun control in the nation.""  😏 All the white supremacists running for office in 2018 as REPUBLICANS URL via @USER"	0.1364895974018069	NOT
393	86529	#CallTheVoteAlready To the Democrats, this is a game. To the Conservatives, it's a fight for our way of life. End the game. Game over. Sessions, please do your job. We should all be ashamed of what we have allowed to happen. Pray like never before.	0.1310958161723824	NOT
394	37332	#MAGA  .... sounds fair. URL	0.13954239700920434	NOT
395	80612	#jiyoonfact  She is a huge fan of Beyonce and she wants to sing as well as her. She sang If I Were a Boy predebut.	0.131539103863131	NOT
396	89438	#Conservatives you now know everything @USER has is being rejected by the #eu and the British people, Tory MP's need to step up because she's failed on #Brexit and the domestic agenda #MayMustGo #ChuckChequers URL	0.07379385122741945	NOT
397	68755	#MuskokaLakes mayoralty candidate Terry Ledger says she is running her mayoral campaign via social media only. We say this speaks volumes to the kind of behind-closed-doors mayor she plans to be. What do you say Muskoka? Give us your opinion. URL	0.06437490777654259	NOT
398	53675	#GreatAwakening #QAnon #PatriotsUnited #WWG1WGA #AreYouAwake  WHEN YOU ARE AWAKE YOU SEE CLEARLY ❤️🧡💛💚  Check out this video URL URL	0.04909140751133228	NOT
399	31195	@USER $6 million buyout and she could easily go to cable news if that’s she path she chooses . Good for her!	0.2554228314932821	NOT
400	20522	#bb20 actually question why do people want Jc to win more than Angela? He has been way meaner, says the n word repeatly, makes fun of eating disorders, and sexually harasses houseguests.She is just as much as an underdog to win so dont use that excuse. #bb20  #tangela	0.12927045441095933	NOT
401	52866	#NewVideo 🍆🍑💦 Sex Toys, Anyone?  URL URL	0.20916410209905112	NOT
402	65428	#BestWayToAWomansHeart DO NOT WAKE HER UP IF SHE IS NAPPING	0.25684175087883776	NOT
403	94260	2018 not surprised it starts from the top!!!  Karma a bitch watch!!!! URL	0.32907270984271597	NOT
404	93256	@USER Be sure to send out the left's antifa thugs.	0.27634125316698144	NOT
405	78364	#NoteToMyStalker n his empire: Remember one thing, you may own the incumbent central govt of India, but you do NOT own Nature.  If the life I, my ancestors and parents have lived is true, Nature will get you.  If you are trapping me or Nature is trapping you, only time will tell!	0.17265610329781136	NOT
406	70324	Alright let me get right with God bc Mother Nature is like fuck humans URL	0.2732661737364959	NOT
407	96847	@USER #Farticus maybe	0.21478714099961857	NOT
408	89329	#Hillary and @ least 16 other #AngryDemocrats #WorldWarQ #WWG1WGA #MAGA #RedTsunami #AmericaFirst #WalkAway #Truth URL	0.08603754024713497	NOT
409	40929	#CodetrainQueens Rachel joined Codetrain in 2017 and helped to organize the Codetrain App Developer Bootcamp and trained as a front end developer. Currently the community manager, she is an ardent advocate for digital skills for youth, especially women. Keep shining, Rachel! URL	0.09139031446952615	NOT
410	24798	#MovieFightsLive @USER @USER your all thinking it... you KNOW you are... URL	0.10764895075763561	NOT
411	99947	#BoycottLeviStrauss for supporting leftist gun control orgs. URL	0.20862214330399026	NOT
412	94203	#YouAreMyIDOL  because you are my Idols boi's 💜😍 That'll NEVER change...you've taught me alot and continue to teach me things that help the most difficult little and big things in my life 👌👼 thank-you BBS!   @USER URL	0.1942219453659188	NOT
413	11100	#Antifa is recruiting for a designated #terrorist organization URL	0.2747182190450795	NOT
414	83240	#Hypocrites #DemocratsHateAmerica #LiberalismIsAMentalDisorder EVERYTHING LIBERALS TOUCH TURNS TO ABSOLUTE SHIT... URL	0.4511834220793383	NOT
415	14591	#NationalDayofEncouragement  #TwitterFamily  You’re amazing just the way you are 💟☮️ URL	0.12571084853950334	NOT
416	66094	#HappyRMday I bought pizza and chocolates, but I did not have enough money for a cake I plan to make a tradition, buy pizza on the birthday of my loved ones .. even if we are not acquainted and will never meet, you are still a close person to mе thank you i luv u 생일 축하합니다 URL	0.07838298946368324	NOT
417	59164	#republicans put WALLin budget..you are going to loose Pres.Trump followers. He is why U R there, so support him URL	0.15576850391212885	NOT
418	90036	#Liberals are pushing a #gayagenda and #republicans are pushing a #zionistagenda	0.40168891424738234	NOT
419	24047	#VaquitaMarina #SaveTheVaquita @USER  @USER  There are less than 12 #Vaquitas left!!!! She is extinguishing!!! Please help!!! Be their voice!l! URL	0.07732612049055208	NOT
420	81890	@USER @USER As I have said the media and money Soros with dip shit Waters is creating a civil war.	0.2821325394541062	NOT
421	26010	#Liberals Dept of #Agriculture paid $100,000 for this presenter to shoot a bio security video  #Auspol #LNP #NSWpol #Springst #Qldpol @USER @USER @USER #LNPMemes #LNPWaste URL	0.1420804692804455	NOT
422	72037	#Texas Ted Cruz campaign is sending people solicitations disguised as official looking county summons. Elderly residents have been confused by the notice to appear. He is so skeezy.    URL	0.1537833970582751	NOT
423	56312	#Success #Health I will show you the best way to create your own exclusive, online 'traffic economy' so you are never short of qualified prospects and sales again URL URL	0.08037036691676723	NOT
424	10860	@USER @USER lemme guess? gun control. didn’t anyone talk to you about this? I’m Canadian and even i know this #whyme	0.13192128509324597	NOT
425	38829	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER I really don't care that she's married to a black man - he is just as clueless as she is about real problems that black people are facing in America today.	0.1895116359666109	NOT
426	78301	1 tf. He saw that shit. URL	0.6509087906069378	OFF
427	56599	@USER #FakeNewsMedia is the #EnemyOfThePeople!  They want to control YOUR minds by controlling what information you get and do not get.  The #1stAmendment may protect #elitist #propaganda but it does not legitimize it or make it palatable to an engaged public. URL	0.1759681486907042	NOT
428	94607	Anyone who finds M*neta's behavior funny can fuck off and die	0.4941218874909616	NOT
429	72531	#GoodMorningAmerica  #TuesdayMotivation #Thankyou #FatherGod the #Americanpeople will begin to see the #truth about our #governmentcorruption @USER @USER @USER #mediaCorruption #NoRedaction #DeclassifyFISA #Declassification completely #Obama #HillaryClinton #Lies #Leakers #liberals URL	0.1986790988893361	NOT
430	37214	"#StopTheBias #RedCensorship  My account was suspended for apparently promoting Hate Speech"" , yet #Antifa Terrorist Organizations are actively up and running.  Since your Customer Service refuses to reply to my emails, care to explain how this makes sense?  @USER URL"	0.13937147947071393	NOT
431	84952	#bepannaah  1- Bepannaah –  Hands down, Bepannaah tops the list because an adhiyal Aditya trying to convince a ziddi Zoya that she is in love with him is giving us lots of... URL	0.16444116800716466	NOT
432	98575	@USER The difference between you and I as I stated before, and this inane asinine comment have solidified is I bring facts and truth, while all you have is lies and bullshit. Present a single shred of credible evidence to support a single thing you've just said. Lies is all you've got.	0.2103074911681972	NOT
433	58342	@USER Damn I felt this shit. Why you so loud lol	0.6561473421859324	OFF
434	53914	#MyProtege, a #k12 #Master #Teacher was very excited to report she is the proud owner and supporter of products made by @USER @USER #Bravo! #USOpen	0.06958985213012715	NOT
435	76324	-tsk stays.... Drop foto HAN JISUNG dong, please.... 😥	0.2209881497752882	NOT
436	18730	10 years ago today, Taylor Swift released her smash hit ‘Love Story’. Quote this tweet telling the moment you first heard the song #10YearsOfLoveStory URL	0.12524074984661954	NOT
437	39429	#MSNBC #Hardball @USER Bingo you are absolutely correct he cannot bring President Obama down. He can’t get over how President Obama humiliated him at the White House correspondents dinner and I can guarantee you that is a definite driver of his hate for President Obama	0.18264631880362261	NOT
438	72893	"@USER Yes, we are supposed to believe that Kavanaugh, who seemed to be a heavy drinker in high school, has perfect memory of everything he did, while she is mixed up."" Blame the victim.   He has been equivocating/misrepresenting himself, but he should be believed. Not! #StopKavanaugh"""	0.11428698431839078	NOT
439	18786	#CnnIsFakeNews @USER @USER you wonder why your ratings suck... #cnnisajoke #FakeNews #MAGA URL	0.20773160694554826	NOT
440	61004	#Liberals Lying - Nothing new here Claim we’re on track to meet #emissions targets is false  URL  #Auspol #LNP #NSWpol #Springst #Qldpol #WApol @USER @USER @USER #LNPMemes URL	0.14846139096430025	NOT
441	46603	#Chefs, are you in need of some new pans? Find what you are looking for at URL We stock top brands such as Beka Chef, Mauviel and Woll. 🍳🥘🍲 #chef #restaurants URL	0.12130596721649962	NOT
442	73236	@USER #BoycottTheNFL particularly the @USER	0.26369212172653916	NOT
443	35785	$b album definitely worth the fucking wait	0.3447056022831389	NOT
444	84045	3 days before BBC Radio 2’s Festival in a Day, they decide to tell us that their headline act isn’t coming anymore. Thanks a lot, now I’ve paid a fortune to see a tonne of acts who are shit and who are of no interest to me 😑👍🏻	0.07749374500295401	NOT
445	67049	"#JoeScarborough is a vile excuse for a journalist"". Here he is criticizing #Trump yet refuses to come clean about the death of an intern in his office. Stop talking about everyone else and start talking about YOUR INVOLVEMENT WITH #LORIKLAUSUTIS. @USER"	0.29240405110828316	NOT
446	57804	@USER HIS FANS ARE HAPPY. HE SPREADS LOVE AND BECAUSE OF HIM I LEARNED TO APPRECIATE AND SUPPORT THE LGBTQ. I LOVE HIM  BECAUSE HE NEVER FAILED TO MAKE ME HAPPY. I LOVE HIM BECAUSE HE IS HARRY STYLES AND HARRY STYLES IS THE BEST.	0.05508565697540076	NOT
447	82273	Ain’t nobody shit if you ask me... including myself.	0.3487500766667135	NOT
448	68340	#POWER #LESSONS  - There are certain testimonies that comes then rest comes and the strength of the wicked is removed. - When there is major vacuum in your life whether you are aware of it or not, its attracting the mockery.   #SEPTEMBER TO #REMEMBER #DAY2 URL	0.09086113208690295	NOT
449	78646	@USER - so long Jamule.	0.19570875206976296	NOT
450	13582	#MISSING: Imelda Algiers was last seen at about 3 p.m. Sunday.  She is about 5’04” tall, weighs about 110 pounds, and has white hair. It is unknown what Imelda was wearing. Imelda is diagnosed with Alzheimer’s Disease.  #WestBend URL	0.1822930258639317	NOT
451	36455	#MyUniqueHeritage I Get My Irish From My Dad Side Of the Family Since my Last Name is Irish Cause I’m Very Proud Of Being Irish☘️💚 URL	0.14601848952646101	NOT
452	98994	#Travel #Movies and Unix #Fortune combined  Visit #Salisbury, see the sights, but wherever you go there you are, the same old you, why not travel as an international spy? Find yourself at the centre of a vast international conspiracy when you return home.   Recall Recall Recall.	0.08962405806648982	NOT
453	92967	#SaveShadowhunters #MalecForever Read Mansikka's latest cause she is awesome. URL	0.09063177432002462	NOT
454	70762	@USER $$$ well spent...panthers..Douch	0.16449553221949695	NOT
455	98216	"The Dregs of Society""... more LABELINGand DEHUMANIZING Conservatives.I suggest,WE, Conservatives keep OUR ammo dry and OUR guns loaded..If the Fascist Liberal Left THINK Conservatives WILL go quietly into internment camps or slaughtered in the streets they NEED a REALITY check. URL"	0.27716555636939016	NOT
456	42113	#Sonntagsfrühstück in #Deutschland! #🇩🇪 Hand Drawn World teapots are the perfect addition to any breakfast table...#☕️ 🍞🥒No matter where in the world you are! 🙃✏️🌍💙 URL	0.15959465769029033	NOT
457	61889	#4theManyNotthefew we need a country that recognises everyone in society not pick the few and sod the rest like @USER Austeritity was only for the Working Class the very people you need to rely on the rich got richer off the backs of the poor DONT let the tories carry on	0.13240910671075098	NOT
458	30365	@USER Killary how does stricter gun control work. Looking at Chicago which has some of the strictest gun control laws in the country seems to have problems with shootings nearly everyday. Please explain that!	0.07004664153731024	NOT
459	68518	#Brexit is dead. Not because the other EU states won't cooperate, but because the Conservatives have no viable plan to keep it alive. We must have a new vote to carry on playing a central role in the EU, or be buried with Brexit. URL	0.0432302539825341	NOT
460	37649	#Feinstein you cant say anything truthful.  You are a loers and liar. URL	0.38911077032416924	NOT
461	21394	#BoycottLeviStrauss Levi Strauss took a public stance against the Second Amendment and singled out pro-2A customers.  Read more about Levi's anti-gun initiatives here: URL URL	0.05943293146177314	NOT
462	14582	#LifeIsButepu when you have sex anytime you want but you are single	0.23234174432622073	NOT
463	88487	#WFMMC A very talented team because you are such a prestigious project. An excellent project to promote big market projects. #WFMMC #IcO #Ekolong #Sripuptruzman	0.11475804297025456	NOT
464	21714	#Celebrations are off in #Germany for the #Germans ..  Yeah kind of expected this to happen across the western world over #SecurityFears  #MAGA #MEGA #MBGA #MCGA #Conservatives #Patriots URL	0.14539606222931273	NOT
465	50821	#Clinton #Monsanto☠️#Bayer #BigPharma #Roundup #glyphosate #GMOs  '... in an age where progressives demand full transparency on all the issues that matter to them most — immigration, gay marriage, gun control and so on — Hillary ... on the wrong side....'URL	0.15521087503334768	NOT
466	57793	#6, Sheriff Wayne Ivey. CSPOA? - Yes, it seems he's in as well. URL	0.20981896046011156	NOT
467	55400	#CCOT is one of the leading conservative hashtags. Get your tweet read, add #CCOT! Christian Conservatives On Twitter #Christians #Conservatives #Libertarians #Evangelicals #Catholics #Charismatics #Nondenominatinal #SpiritFilled #tlot #tcot #Hannity  #TeaParty #MAGA #TrumpTrain URL	0.043281591392327984	NOT
468	59751	#Nigeria #Naija #9ja 'You are the most incompetent leader in Nigeria’s history' – Atiku blasts Buhari URL By championnewsng Via URL	0.1296230433009446	NOT
469	66470	#nowplaying Death Cab For Cutie / You Are A Tourist / Codes And Keys [@USER ♫  URL	0.18257818345196405	NOT
470	92215	#Emmys  Well, most of those ex-crackheads are liberals and Democrats; so ...	0.23722496621747055	NOT
471	11122	"#Conservatives Are #Outraged"" Because #TheyKnowNothing, Especially About @USER URL"	0.15020664892872865	NOT
472	87139	@USER this girl is so talented and she is my best friend because you and Ethan brought us together. Please notice this talent. @USER @USER @USER  please💜🧡💜🧡💜🧡💜🧡💜🧡💜🧡💜🧡💜🧡 URL	0.04456667699477177	NOT
473	17311	9/9/2018 7:00 PM Temp 65.4  Dew Pt 51.1 Barometer 29.997 inches Rain 0.00 Wind 1.8 mph Hi 69.0 at 2:35 PM Low 59.8 at 7:20 AM	0.21334005298548056	NOT
474	89392	#Conservatives VOTE VOTE VOTE, TAKE TWO FRIENDS TO POLLS to MIDTERMS in Nov. #NoComplacency‼️‼️ URL	0.15660866352351469	NOT
475	22311	@USER #Diversity only works when those joining the new group want to be a part of the team.   #Islam hates every non-Muslim   #Fail  #Unicorns	0.08782072931157749	NOT
476	88188	@USER [Being set down makes her realize how much taller he is. Again. She can't reach.]  Kissss her.	0.16067472302513255	NOT
477	35503	"...if you want more shootings and more death, then listen to the ACLU, Black Lives Matter, or Antifa. If you want public safety, then listen to the police professionals who have been studying this for 35 years."" -AG Jeff Sessions  URL"	0.10768495080293851	NOT
478	75125	// SO WANT TO KICK TWITTERFUCK ASS.	0.5524773756009064	OFF
479	49210	#MenfessWGLCA To: @USER You are the dremiest dream come true that ever was. From: Me	0.15368706441081142	NOT
480	21354	#FailedDemFeinstein should have quit decades ago. She is a disgrace.  Feinstein blames GOP after Kavanaugh accuser stays mum, admits 'I can't say everything's truthful'  URL	0.18121472385719403	NOT
481	48965	#CheeringTheChutiyapa just because she is a woman.....LOL URL	0.1427361876817865	NOT
482	88939	@USER @USER @USER @USER @USER @USER Really? The GOP hasn't even seen the letter yet. This sham is as subtle as a banana on a pool table and you won't, cant, see it. DiFi throws a hail Mary @ the 13th hour,  and you cry foul. At elast Ford won't have antifa coming to burn her house down. Dems are going down, hard.	0.10083980885851342	NOT
483	22594	@USER @USER @USER Fascism was also against liberals as is Antifa according to your meme.	0.170647990789483	NOT
484	45855	#RIPMacMiller you are loved. 💚 URL	0.16291122183074272	NOT
485	59159	#creagboy running around McDonald's urgently telling other kids that he is NOT from the future.	0.22894407811541528	NOT
486	77395	#EnglishPashto Though I'm not pakhtoon  English : He is a cute kid Pashto: Da marra khasta bacha dey	0.18032194666852563	NOT
487	90492	#JPNA2 @USER @USER vasay, Ahmed butt, Sohail sahab what a performance, loved the movie to the core, 1st #PMJG now #JPNA2 Humayun is our Shaan now, Fahad you are grace, class pakistan cinema in safe hands	0.09954958364579233	NOT
488	19410	@USER fuck	0.8847801733481838	OFF
489	67211	.@USER Why keep going back to the well with Charlottesville?  You realize there were good people there and bad people there, on both sides.  ANTIFA caused quite a bit of violence and damage too.  There were people there just watching, people there against statues removed	0.08406491100604323	NOT
490	35940	#Cancers 'rising around the world' URL @USER @USER	0.19747245253025558	NOT
491	33394	. a grown ass woman, probably 10 years older than me is currently spreading rumors rather than talking to me about it, nice work you got there satan ❤️	0.19510043627740103	NOT
492	96543	@USER Someone knows how to dress! He is rocking those shoes as well.	0.15964501345405863	NOT
493	45271	#Antifa #Philly: Keystone United Exposed Part 2: Robert and Melissa Gaus URL	0.13688026974272455	NOT
494	56513	#Conservatives don’t care what you post..it’s @USER propaganda.. URL	0.22158329074768215	NOT
495	59691	#IDIOTS Is there nothing beneath them? Lol. What fools Liberals are! #MAGA #KAG 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 URL	0.15826362020927467	NOT
496	34864	#SHE!🌿 #MOSADI!🌿 #SHE can discern her season #SHE is a wise builder #SHE is a team player #SHE is full of fire and full of the Holy spirit Thanks to @USER and Dr Chantal for such an inspiring event💎 Thank you @USER 💎 URL	0.08790096303124306	NOT
497	97956	@USER #Impeach #Maxine #Waters. The tide flows both ways.	0.2132733372632822	NOT
498	49164	#PiperThePup sends her love to everyone who might be affected by the unwelcome #HurricaneFlorence this week. She is looking forward to trying some @USER (or at least the crust) when she gets to Delaware. URL	0.09319337597331999	NOT
499	14273	#DISARMTHEM  #ANTIFA   GOOD LUCK SWEETHEARTS URL	0.12759969791258347	NOT
500	38323	#AGJeffSessions: “Listen To The ACLU, Antifa, Black Lives Matter’ If You Want More Chicago Shootings!!” @USER @USER  #2AShallNotBeInfringed  Thank You @USER  URL via @USER	0.07250799293724179	NOT
501	84848	2/ Did all the Democrats just give in to a vocal minority and become Socialists? I think not. I think most are in shock at what they see are confused by their own Party's Official rhetoric that is at odds with what hey see and experience. The Antifa thugs and the true violence...	0.18927924755918404	NOT
502	41997	@USER The kindest explanation is that he is tone-deaf.  It's hard to feel kind when he and his ilk do this repeatedly.	0.2021684530544707	NOT
503	56637	#AmazonPets Etta can be tricky to photograph because of her colouring, but she is BEAUTIFUL and she knows it. She is in charge, has first dibs on treats, and will shout for our attention whenever she comes in the house. She kills wild rabbits but hangs out in the hutch with ours. URL	0.13528813879350304	NOT
504	65514	#Germany: What happens when you try to intimidate the wrong guy!  #MAGA  URL	0.14217961671745255	NOT
505	19815	#SugarDaddy Retweet if you are under 30 and would like share memes with each other and we can talk about dumb shit. Cuz baby I’m broke as shit but this love rich URL	0.353112351327888	NOT
506	36737	@USER Sam's being sam ...she is resting now it's adorable	0.09877446790194275	NOT
507	97410	#GeoffreyOwens niggas don’t really understand...levels to career pursuits	0.34503776606366293	NOT
508	18782	#FridayNightFun!!   With Halloween events starting in just a week, we of course have to find out what events you are looking forward to most this year.   Obviously, this isn't all of them. There are SO many out there now. URL	0.06085737006776599	NOT
509	77746	...what about death _metal_? I want more death METAL... Tell me, you hateful Keebler Elf, WHERE CAN I HAVE MORE DEATH METAL???? URL	0.2647732486558195	NOT
510	42925	#SayNoToShiaSunniFight On the day of judgment you will not be asked whether you are Shia or Sunni. You will just asked what were your deeds.	0.17754725607844213	NOT
511	17704	#Kavanaugh is a disciple of Anthony Kennedy, who 🎁ed liberals w/3 unconstitutional opinions! He's Trump's con to con conservatives to 🤔ing #SCOTUS is moving right! Were @USER smart, they'd do everything to get BK the 🏁. But they won't! Idiots! #TuesdayThoughts URL	0.13495736254558183	NOT
512	61674	#America  ... tear down that #Wall! URL #tcot #partisanship #Trump #thewall #Borderwall #liberty #civilsociety #think #Conservatives #Democrats #Progressives #liberals #Independent #libertarians #GOP #DNC #CriticalThinking	0.10428935016911825	NOT
513	42419	#1A #2A   This makes 7 times its been pulled down, @USER , @USER  8th time I've posted it. You pull it down,  I'll repost.  Eric Holder on gun control.  URL	0.12300774913389964	NOT
514	83463	$2,000 iPhone — gulp. Tech Reporter Josh McConnell breaks down the features and price points of Apple’s new line URL @USER URL	0.11187355517428832	NOT
515	39860	Am I a dickhead ???? Probably yes	0.2834607175282684	NOT
516	93586	#Trump #MAGA| @USER @USER on #ElizabethSmart captor’s early release: “That time when she was in the mental hospital, unfortunately, is nearly six years that she is getting credit for, which really is bringing her out of the system much earlier.” URL	0.1009315313144559	NOT
517	22189	#SpiderManPS4 is everything I expected so far. Gameplay is fun and the suits to gadgets is pretty unique to use. It feels like playin a mixture of the Batman Arkham and Uncharted series, Spidey beats both of them. Cant wait to keep playing more of it, thx again @USER !	0.12405761220356916	NOT
518	39918	#Conservatives You cannot ride this one out‼️🇺🇸#VoteRed2018 #VoteAmericaFirst #VoteDemsOut #AmericaFirst 🇺🇸 URL	0.16780519930900178	NOT
519	51726	#Conservatives #JoinUKIP #VoteUKIP 2018. This is where we are now! URL	0.08826884397889663	NOT
520	86382	7E91EB04 :Battle ID I need backup! Lvl 75 Celeste Omega URL	0.21827442642902117	NOT
521	20568	#Conservatives don't value gender equality. They value the way (they think) things have always been. They quote the #Bible to support men's dominion over women. That's why many #Republicans are justifying #Kavanaugh's rape of a 17 year old as normal male behavior.	0.13152975667857972	NOT
522	14923	60% of the world’s population will live in #cities by 2030. Finding solutions to help people move freely and sustainably should be a global priority. #electricscooters have a key role to play. #ClimateAction #Airquality #Mobility.  Read our study: URL	0.12984636347760536	NOT
523	53787	@USER She is beyond famous. She is Lalisa Manoban 😎 URL	0.21651285683066382	NOT
524	53660	#SukhDuaSamaj_ThePrayingHands Saint Dr. MSG Insan renamed eunuchs’ society with a respectable name i.e. SukhDua Samaj and connected them to the mainstream society by providing them equal opportunity for education, employment and status as third gender URL	0.09653684300030144	NOT
525	61551	@USER Obvious why he is doing it quietly	0.34655876312712774	NOT
526	21826	(cr1tikal voice) smef my ass cheeks	0.41478671993715793	NOT
